BAG.csv,Combined_TDA5,0.5601442456245422,0.7543859481811523,0.9734219312667847,0.9833887043189369,0.9844352159468441,0.0034816816080757633,23.485637187957764,281,0.0001
BAG.csv,Combined_TDA5,0.5610216856002808,0.7543859481811523,0.9767441749572754,0.9850498338870433,0.9864119601328905,0.0026617495679673244,23.44377303123474,281,0.0001
BAG.csv,Combined_TDA5,0.5636802315711975,0.7543859481811523,0.9186046123504639,0.9833887043189369,0.9856644518272426,0.003292264934580107,22.865589141845703,281,0.0001
BAG.csv,Combined_TDA5,0.5619019865989685,0.7543859481811523,0.9734219312667847,0.9817275747508306,0.9839867109634555,0.004339778488872417,23.4969584941864,281,0.0001
BAG.csv,Combined_TDA5,0.5632966756820679,0.7543859481811523,0.9609634280204773,0.9833887043189369,0.9860797342192693,0.0021113995807887746,23.109158754348755,281,0.0001
DINO.csv,Combined_TDA5,0.7590029835700989,0.49275362491607666,0.8500000238418579,0.8487394957983193,0.8467142857142855,0.02065837648926881,30.430697441101074,341,0.0001
DINO.csv,Combined_TDA5,0.7547269463539124,0.49275362491607666,0.7999999523162842,0.8411764705882352,0.8447899159663865,0.007141621247503502,30.832813262939453,341,0.0001
DINO.csv,Combined_TDA5,0.7470375299453735,0.49275362491607666,0.819327712059021,0.8428571428571427,0.8441512605042018,0.015444212243739491,30.801938772201538,341,0.0001
DINO.csv,Combined_TDA5,0.7671210169792175,0.49275362491607666,0.8058823347091675,0.8352941176470587,0.8410630252100839,0.011588697652582046,30.234585762023926,341,0.0001
DINO.csv,Combined_TDA5,0.7542279362678528,0.49275362491607666,0.8021007776260376,0.8394957983193276,0.8422184873949581,0.00757060311302547,30.505289316177368,341,0.0001
DOGE2.0.csv,Combined_TDA5,0.9101884365081787,0.13636364042758942,0.38596493005752563,0.456140350877193,0.4198245614035087,0.018732537780119244,22.538321256637573,106,0.0001
DOGE2.0.csv,Combined_TDA5,0.896074652671814,0.13636364042758942,0.28947368264198303,0.4385964912280702,0.40605263157894733,0.01693209692958167,22.54202175140381,106,0.0001
DOGE2.0.csv,Combined_TDA5,0.8923784494400024,0.13636364042758942,0.5,0.4385964912280702,0.41017543859649125,0.011310008043007856,22.818947076797485,106,0.0001
DOGE2.0.csv,Combined_TDA5,0.9135162234306335,0.13636364042758942,0.42105263471603394,0.4385964912280702,0.4073684210526315,0.01469501164306803,24.482878923416138,106,0.0001
DOGE2.0.csv,Combined_TDA5,0.9034313559532166,0.13636364042758942,0.42105263471603394,0.4385964912280702,0.40263157894736834,0.02865347889659839,25.488234281539917,106,0.0001
EVERMOON.csv,Combined_TDA5,0.7928231358528137,0.5,0.542222261428833,0.5688888888888889,0.5961777777777776,0.02868144322005409,30.876994609832764,146,0.0001
EVERMOON.csv,Combined_TDA5,0.7982323169708252,0.5,0.5622222423553467,0.5777777777777777,0.5801777777777777,0.03557038579603843,28.22666049003601,146,0.0001
EVERMOON.csv,Combined_TDA5,0.793779730796814,0.5,0.6333333253860474,0.5822222222222222,0.6253555555555557,0.05774793673830144,26.42956042289734,146,0.0001
EVERMOON.csv,Combined_TDA5,0.7934967279434204,0.5,0.6333333253860474,0.5911111111111111,0.6249111111111112,0.04553039413538451,25.61668562889099,146,0.0001
EVERMOON.csv,Combined_TDA5,0.7950254678726196,0.5,0.6288889646530151,0.6,0.6405999999999998,0.05334616049451145,23.654231548309326,146,0.0001
SDEX.csv,Combined_TDA5,0.7126766443252563,0.4000000059604645,0.5288017988204956,0.5391705069124424,0.5602534562211983,0.02083024498051596,26.9517879486084,223,0.0001
SDEX.csv,Combined_TDA5,0.7156981825828552,0.35555556416511536,0.5253456234931946,0.5092165898617512,0.555541474654378,0.021953758772988427,28.2411048412323,223,0.0001
SDEX.csv,Combined_TDA5,0.7020584940910339,0.5777778029441833,0.5080645084381104,0.5023041474654377,0.5302995391705069,0.03227184531182109,26.827780961990356,223,0.0001
SDEX.csv,Combined_TDA5,0.7108331322669983,0.4000000059604645,0.5161290168762207,0.5230414746543779,0.5480299539170508,0.032652987021499824,26.97515082359314,223,0.0001
SDEX.csv,Combined_TDA5,0.7100620865821838,0.3777777850627899,0.48847925662994385,0.4861751152073732,0.5190437788018434,0.030026699505887884,26.750512838363647,223,0.0001
